Job ID,Title,Company,Location,Description,Date,Site,Contract,Salary,Sector,Keyword,Url
3817730969,Visiting Data Scientist,BCG X,"Barcelona, Catalonia, Spain (Hybrid)","Visiting Data Scientist
BCG X
Barcelona, Catalonia, Spain (Hybrid)
Actively recruiting
Promoted",2024/02/01,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3817730969
3810611438,DATASCIENTIST / DATAENGINEER H/F,SCC France,"Nanterre, Île-de-France, France (Hybrid)","DATASCIENTIST / DATAENGINEER H/F
SCC France
Nanterre, Île-de-France, France (Hybrid)
Actively recruiting
Promoted
24 applicants",2024/02/01,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3810611438
3804030408,Senior Data Scientist,BIP,"Palermo, Sicily, Italy (Hybrid)","Senior Data Scientist
BIP
Palermo, Sicily, Italy (Hybrid)
Actively recruiting
Promoted
2 applicants",2024/02/01,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3804030408
3813904193,Data Scientist,Panda International,"Utrecht, Utrecht, Netherlands (On-site)","Data Scientist
Panda International
Utrecht, Utrecht, Netherlands (On-site)
Actively recruiting
Promoted
24 applicants",2024/02/01,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3813904193
3807203085,"Senior Data Scientist, Investment Modeling",Bolt,"Tallinn, Harjumaa, Estonia","Senior Data Scientist, Investment Modeling
Bolt
Tallinn, Harjumaa, Estonia
Actively recruiting
Promoted
1 applicant",2024/01/18,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3807203085
3814406142,Data Scientist,Omnicom Media Group Italy,"Milan, Lombardy, Italy (Hybrid)","Data Scientist
Omnicom Media Group Italy
Milan, Lombardy, Italy (Hybrid)
Actively recruiting
Promoted
Easy Apply",2024/01/18,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3814406142
3811662417,Researcher,ARPM - Advanced Risk and Portfolio Management,Italy (Remote),"Researcher
ARPM - Advanced Risk and Portfolio Management
Italy (Remote)
Response time is typically 4 days
Promoted
Easy Apply",2024/01/18,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3811662417
3811722944,Lead Data Scientist - Catalog,GPC Global Technology Center,"Cracow, Małopolskie, Poland (On-site)","Lead Data Scientist - Catalog
GPC Global Technology Center
Cracow, Małopolskie, Poland (On-site)
Actively recruiting
Promoted
0 applicants",2024/01/18,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3811722944
3816964729,"Senior Manager Data Science, Totogi (Remote) - $400,000/year USD",Crossover,"Paris, Île-de-France, France (Remote)","Senior Manager Data Science, Totogi (Remote) - $400,000/year USD
Crossover
Paris, Île-de-France, France (Remote)
$200/hr
Promoted
3 applicants",2024/01/18,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3816964729
3819582395,Visual Prompt Engineer,Talentroo,Italy (Remote),"Visual Prompt Engineer
Talentroo
Italy (Remote)
Promoted
Easy Apply",2024/01/18,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3819582395
3816961522,"Senior Data Scientist, Totogi (Remote) - $400,000/year USD",Crossover,"Cracow, Małopolskie, Poland (Remote)","Senior Data Scientist, Totogi (Remote) - $400,000/year USD
Crossover
Cracow, Małopolskie, Poland (Remote)
$200/hr
Promoted
2 applicants",2024/01/18,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3816961522
3811046352,Data scientist,Hays,"Deinze, Flemish Region, Belgium (On-site)","Data scientist
Hays
Deinze, Flemish Region, Belgium (On-site)
Actively recruiting
Promoted
Easy Apply",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3811046352
3818121495,Data Architect,Eviden,"Essen, North Rhine-Westphalia, Germany (Hybrid)","Data Architect
Eviden
Essen, North Rhine-Westphalia, Germany (Hybrid)
Actively recruiting
Promoted",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3818121495
3804179800,Associate Consultant - Big Data & Analytics (w/m/x),IBM,"Rheinfelden, Baden-Württemberg, Germany (On-site)","Associate Consultant - Big Data & Analytics (w/m/x)
IBM
Rheinfelden, Baden-Württemberg, Germany (On-site)
Actively recruiting
Promoted
3 applicants",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3804179800
3807542600,Data Scientist,Cream Consulting,"Brussels, Brussels Region, Belgium (Hybrid)","Data Scientist
Cream Consulting
Brussels, Brussels Region, Belgium (Hybrid)
Applicant review time is typically 6 days
Promoted
18 applicants
Easy Apply",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3807542600
3818139081,Data Architect,Eviden,"Paderborn, North Rhine-Westphalia, Germany (Hybrid)","Data Architect
Eviden
Paderborn, North Rhine-Westphalia, Germany (Hybrid)
Actively recruiting
Promoted",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3818139081
3804555922,Lead Data Engineer - Lyon - F/H,Niji,"Lyon, Auvergne-Rhône-Alpes, France (On-site)","Lead Data Engineer - Lyon - F/H
Niji
Lyon, Auvergne-Rhône-Alpes, France (On-site)
Your profile matches this job
Promoted
2 applicants",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3804555922
3818129351,Data Architect,Eviden,"Munich, Bavaria, Germany (Hybrid)","Data Architect
Eviden
Munich, Bavaria, Germany (Hybrid)
Actively recruiting
Promoted",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3818129351
3810290489,Data Scientist,SOLUTE,"Toledo, Castile-La Mancha, Spain (Hybrid)","Data Scientist
SOLUTE
Toledo, Castile-La Mancha, Spain (Hybrid)
Applicant review time is typically 4 days
Promoted
Easy Apply",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3810290489
3816712121,Data analyst - Eu citizen,Hays,"Prague, Czechia (Hybrid)","Data analyst - Eu citizen
Hays
Prague, Czechia (Hybrid)
Actively recruiting
Promoted
Easy Apply",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3816712121
3799900258,Machine Learning Engineer,Attendi,"Amsterdam, North Holland, Netherlands (Hybrid)","Machine Learning Engineer
Attendi
Amsterdam, North Holland, Netherlands (Hybrid)
Actively recruiting
Promoted",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3799900258
3814268999,Data Scientist,Digisourced.,"Brussels, Brussels Region, Belgium (Hybrid)","Data Scientist
Digisourced.
Brussels, Brussels Region, Belgium (Hybrid)
Response time is typically 4 days
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3814268999
3813677794,Associate Consultant - Big Data & Analytics (w/m/x),IBM,"Rheinfelden, Baden-Württemberg, Germany (On-site)","Associate Consultant - Big Data & Analytics (w/m/x)
IBM
Rheinfelden, Baden-Württemberg, Germany (On-site)
Actively recruiting
Promoted
1 applicant",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3813677794
3810902040,Data Scientist ,Medicine for Business,"The Hague, South Holland, Netherlands (Hybrid)","Data Scientist 
Medicine for Business
The Hague, South Holland, Netherlands (Hybrid)
Response time is typically 6 days
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3810902040
3812967241,Data Analyst,Aubay Portugal,"Lisbon, Portugal (Hybrid)","Data Analyst
Aubay Portugal
Lisbon, Portugal (Hybrid)
Applicant review time is typically 1-2 weeks
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3812967241
3819527372,Data Engineer,Avigna AB,"Stockholm, Stockholm County, Sweden (On-site)","Data Engineer
Avigna AB
Stockholm, Stockholm County, Sweden (On-site)
Applicant review time is typically 3 days
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3819527372
3814472227,Machine Learning Scientist,Adobe,"Bucharest, Bucharest, Romania","Machine Learning Scientist
Adobe
Bucharest, Bucharest, Romania
Actively recruiting
Promoted
9 applicants",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3814472227
3802946527,Online Data Analyst,TELUS International,"Traun, Upper Austria, Austria (Remote)","Online Data Analyst
TELUS International
Traun, Upper Austria, Austria (Remote)
Actively recruiting
Promoted
4 applicants",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3802946527
3812318906,Data Scientist,Suite5 Data Intelligence Solutions,"Athens, Attiki, Greece (Hybrid)","Data Scientist
Suite5 Data Intelligence Solutions
Athens, Attiki, Greece (Hybrid)
Response time is typically 4 days
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3812318906
3811291704,Data Scientist,Sii Poland,"Piła, Wielkopolskie, Poland (Hybrid)","Data Scientist
Sii Poland
Piła, Wielkopolskie, Poland (Hybrid)
Actively recruiting
Promoted
1 applicant",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3811291704
3807294493,Data Scientist Specialist,RPC,"Bratislava, Slovakia (Hybrid)","Data Scientist Specialist
RPC
Bratislava, Slovakia (Hybrid)
Promoted
4 applicants",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3807294493
3811290722,Data Scientist,Sii Poland,"Cracow, Małopolskie, Poland (Hybrid)","Data Scientist
Sii Poland
Cracow, Małopolskie, Poland (Hybrid)
Actively recruiting
Promoted
1 applicant",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3811290722
3817720959,Data Scientist | Milano,Be | Shaping the Future,"Milan, Lombardy, Italy (Hybrid)","Data Scientist | Milano
Be | Shaping the Future
Milan, Lombardy, Italy (Hybrid)
Actively recruiting
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3817720959
3802942604,Online Data Analyst,TELUS International,"Steyr, Upper Austria, Austria (Remote)","Online Data Analyst
TELUS International
Steyr, Upper Austria, Austria (Remote)
Actively recruiting
Promoted
5 applicants",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3802942604
3811296027,Data Scientist,Sii Poland,"Poznań, Wielkopolskie, Poland (Hybrid)","Data Scientist
Sii Poland
Poznań, Wielkopolskie, Poland (Hybrid)
Actively recruiting
Promoted
3 applicants",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3811296027
3817399832,Machine Learning Specialist,Involve Space,"Rome, Latium, Italy (Hybrid)","Machine Learning Specialist
Involve Space
Rome, Latium, Italy (Hybrid)
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3817399832
3806832314,AI Research Scientist,Giotto.ai,France (Remote),"AI Research Scientist
Giotto.ai
France (Remote)
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3806832314
3808253516,Data Scientist,AudienceProject,"Copenhagen, Capital Region, Denmark (Hybrid)","Data Scientist
AudienceProject
Copenhagen, Capital Region, Denmark (Hybrid)
Promoted",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3808253516
3811296029,Data Scientist,Sii Poland,"Szczecin, Zachodniopomorskie, Poland (Hybrid)","Data Scientist
Sii Poland
Szczecin, Zachodniopomorskie, Poland (Hybrid)
Actively recruiting
Promoted
2 applicants",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3811296029
3816383249,Data Scientist,Athora Netherlands,Amsterdam Area (On-site),"Data Scientist
Athora Netherlands
Amsterdam Area (On-site)
Actively recruiting
Promoted",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3816383249
3808225408,Data Scientist,Var Group,Greater Bologna Metropolitan Area (Hybrid),"Data Scientist
Var Group
Greater Bologna Metropolitan Area (Hybrid)
Actively recruiting
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3808225408
3812752590,Data Scientist,Lingaro,Poland (Remote),"Data Scientist
Lingaro
Poland (Remote)
Actively recruiting
Promoted
6 applicants",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3812752590
3814513865,Data Analyst / Data Scientist (H/F),ACCELITE,Greater Paris Metropolitan Region (Hybrid),"Data Analyst / Data Scientist (H/F)
ACCELITE
Greater Paris Metropolitan Region (Hybrid)
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3814513865
3814232913,Data Scientist / Machine Learning/AI Expert & Startup Founder,Antler,"Helsinki, Uusimaa, Finland (On-site)","Data Scientist / Machine Learning/AI Expert & Startup Founder
Antler
Helsinki, Uusimaa, Finland (On-site)
Actively recruiting
Promoted
4 applicants",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3814232913
3814587538,Prácticas Data Science,Fintonic,"Madrid, Community of Madrid, Spain (On-site)","Prácticas Data Science
Fintonic
Madrid, Community of Madrid, Spain (On-site)
Actively recruiting
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3814587538
3817364375,Azure Data Platform Architect,DexMach,"Temse, Flemish Region, Belgium (Hybrid)","Azure Data Platform Architect
DexMach
Temse, Flemish Region, Belgium (Hybrid)
Promoted
2 applicants
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3817364375
3818014992,Werkstudent m/w/d im Bereich Bauüberwachung Bahn,EPM Mikitta GmbH,"Essen, North Rhine-Westphalia, Germany (On-site)","Werkstudent m/w/d im Bereich Bauüberwachung Bahn
EPM Mikitta GmbH
Essen, North Rhine-Westphalia, Germany (On-site)
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3818014992
3817598512,Advocaat-stagiaire arbeidsrecht,Russell Advocaten B.V.,"Amsterdam, North Holland, Netherlands (On-site)","Advocaat-stagiaire arbeidsrecht
Russell Advocaten B.V.
Amsterdam, North Holland, Netherlands (On-site)
Promoted
0 applicants",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3817598512
3818199184,Data Analytics,Ubique Systems,"Amsterdam, North Holland, Netherlands (Hybrid)","Data Analytics
Ubique Systems
Amsterdam, North Holland, Netherlands (Hybrid)
Actively recruiting
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3818199184
3811773443,Data Scientist,Quintessential AI,"Hellerup, Capital Region, Denmark (On-site)","Data Scientist
Quintessential AI
Hellerup, Capital Region, Denmark (On-site)
Promoted
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3811773443
3813713278,"Manager administratie, financiën, algemene diensten en informatica",Confédération des Betteraviers belges - Confederatie van de Belgische Bietenplanters,"Brussels, Brussels Region, Belgium (Hybrid)","Manager administratie, financiën, algemene diensten en informatica
Confédération des Betteraviers belges - Confederatie van de Belgische Bietenplanters
Brussels, Brussels Region, Belgium (Hybrid)
Promoted
4 applicants
Easy Apply",2024/01/31,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3813713278
3811016662,Data scientist (H/F),ADENTIS,"Toulouse, Occitanie, France (On-site)","Data scientist (H/F)
ADENTIS
Toulouse, Occitanie, France (On-site)
Actively recruiting
Promoted
Easy Apply",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3811016662
3817726946,Senior Backend (PHP+Laravel) Developer (80-100%),The Trip Boutique AI,"Lisbon, Lisbon, Portugal (Hybrid)","Senior Backend (PHP+Laravel) Developer (80-100%)
The Trip Boutique AI
Lisbon, Lisbon, Portugal (Hybrid)
Applicant review time is typically 2 days
Promoted
Easy Apply",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3817726946
3815836219,Lead Designer,Bible X Games,"Moss, Viken, Norway (Hybrid)","Lead Designer
Bible X Games
Moss, Viken, Norway (Hybrid)
Applicant review time is typically 3 days
Promoted
5 applicants
Easy Apply",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3815836219
3817709141,Freelance Data Scientist,Hived,"Flemish Region, Belgium (Hybrid)","Freelance Data Scientist
Hived
Flemish Region, Belgium (Hybrid)
Promoted
6 applicants",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3817709141
3813334368,Lead Generative AI engineer / product owner,Maya Travel,"Antwerp, Flemish Region, Belgium (Hybrid)","Lead Generative AI engineer / product owner
Maya Travel
Antwerp, Flemish Region, Belgium (Hybrid)
Response time is typically 5 days
Promoted
17 applicants
Easy Apply",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3813334368
3809706191,Data Scientist,italki,Romania (Remote),"Data Scientist
italki
Romania (Remote)
Actively recruiting
Promoted
Easy Apply",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3809706191
3816646253,Sales CAD / CAM / AEC,MERViSOFT GmbH,"Wiesbaden, Hesse, Germany (On-site)","Sales CAD / CAM / AEC
MERViSOFT GmbH
Wiesbaden, Hesse, Germany (On-site)
Promoted
13 applicants
Easy Apply",2024/01/25,LinkedIn,N/A,N/A,N/A,data science,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3816646253
